n_type_n,p_type_p,a,h,R,T_h,eta,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n
31,3,2.0,2.0,0.162,860,3.261865353,1.44,7.8,8.26861906783258,4.24802359277226e+20,-0.0,1.1474,4.31,11.5,172.5,9540,17.51,1.44,4.49,16.3184698700459,4.86322975647003e+18,-0.1,1.004,6.59,9.0,210.0,9830,20.37
31,3,2.0,2.0,2.512,502,0.12846786,1.44,7.8,8.26861906783258,4.24802359277226e+20,-0.0,1.1474,4.31,11.5,172.5,9540,17.51,1.44,4.49,16.3184698700459,4.86322975647003e+18,-0.1,1.004,6.59,9.0,210.0,9830,20.37
31,3,2.0,2.0,2.512,773,0.448978259,1.44,7.8,8.26861906783258,4.24802359277226e+20,-0.0,1.1474,4.31,11.5,172.5,9540,17.51,1.44,4.49,16.3184698700459,4.86322975647003e+18,-0.1,1.004,6.59,9.0,210.0,9830,20.37
31,3,2.0,2.0,2.512,860,0.584703009,1.44,7.8,8.26861906783258,4.24802359277226e+20,-0.0,1.1474,4.31,11.5,172.5,9540,17.51,1.44,4.49,16.3184698700459,4.86322975647003e+18,-0.1,1.004,6.59,9.0,210.0,9830,20.37
6,18,2.0,4.0,0.142,555,0.307994052,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,0.142,747,0.745920117,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,0.142,852,1.04773927,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,0.438,555,0.105617713,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,0.438,747,0.257671926,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,0.438,852,0.363609557,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,1.744,555,0.027077,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,1.744,747,0.066242283,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,18,2.0,4.0,1.744,852,0.093641692,0.49,2.2,7.61636902955065,5.04186001890149e+20,0.12,0.278600000000001,3.02,10.0,330.0,6560,19.66,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
39,39,2.0,3.0,0.043,669,2.041404483,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,0.043,763,2.856001246,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,0.043,843,3.603108708,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,1.088,669,0.109909781,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,1.088,763,0.157215653,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,1.088,843,0.202321011,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,4.78,669,0.025287053,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,4.78,763,0.036202374,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
39,39,2.0,3.0,4.78,843,0.046626003,0.93,3.33,3.97141241211232,4.29908330306487e+20,0.06,0.3856,1.93,7.5,210.0,9600,23.56,0.55,1.93,6.92259446392075,4.93832908718351e+20,0.12,0.3856,3.33,7.5,210.0,9600,23.56
6,14,2.0,4.0,0.006,509,1.379490607,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,0.006,726,3.312817819,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,0.006,881,4.826368641,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,0.275,509,0.337144293,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,0.275,726,0.558396631,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,0.275,881,0.609162422,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,2.017,509,0.050481296,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,2.017,726,0.08171431,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
6,14,2.0,4.0,2.017,881,0.087790803,0.44,1.92,34.4745105249478,4.82143306877705e+19,-0.0,0.1929,3.12,12.3,240.0,8480,29.0,0.93,4.1,9.85380894854999,4.72426035443522e+20,0.12,0.3962,1.88,8.0,247.5,10300,20.88
11,31,2.0,2.0,0.005,443,0.016533428,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,0.005,800,0.036442978,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,0.005,890,0.037796442,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,0.102,443,0.154982558,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,0.102,800,0.432998897,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,0.102,890,0.463676688,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,8.861,443,0.014906832,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,8.861,800,0.074338329,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
11,31,2.0,2.0,8.861,890,0.087526071,1.4,6.59,15.6170277243079,3.99994944355011e+18,-0.12,1.004,4.49,9.0,210.0,9830,20.37,0.33,0.92,19.5488751254293,5.36962171895081e+19,0.1,0.533872923626258,5.07,17.5,307.5,8450,48.659
16,23,2.0,4.0,0.077,573,1.681673304,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.077,673,1.764275797,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.077,804,1.48097003,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.117,573,1.775552766,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.117,673,1.797131367,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.117,804,1.428701322,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.691,573,0.915988901,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.691,673,0.819881365,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
16,23,2.0,4.0,0.691,804,0.54880051,1.64,6.11,19.047385477244,3.53565191936321e+19,-0.06,0.4567,2.43,4.5,330.0,7230,22.92,0.79,3.02,17.3219170158406,4.77506085355707e+18,-0.0847713281250003,0.278600000000001,2.2,10.0,330.0,6560,19.66
22,9,4.0,6.0,0.002,522,0.153558517,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,0.002,664,0.38327891,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,0.002,873,1.083842578,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,0.133,522,1.164723496,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,0.133,664,1.577964998,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,0.133,873,1.439560477,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,1.643,522,0.193896053,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,1.643,664,0.207882639,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
22,9,4.0,6.0,1.643,873,0.147879259,1.08,5.79,7.56921487421912,5.24898857735213e+20,0.0200000000000001,1.0083,3.64,6.8,267.5,8430,22.66,0.84,2.43,15.1650404174972,1.94126686596457e+18,-0.1,0.4567,6.11,4.5,330.0,7230,22.92
10,35,2.0,4.0,0.007,872,0.432862422,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.007,771,0.390900912,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.007,720,0.362936584,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.009,872,0.54210774,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.009,771,0.488112799,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.009,720,0.452497757,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.213,872,2.310030601,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.213,771,1.870137729,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
10,35,2.0,4.0,0.213,720,1.635303554,1.46,6.63,7.35438405161547,4.02275508345477e+19,-0.0600000000000001,1.0726,4.36,22.0,240.0,7140,17.87,0.33,0.92,40.1971906512496,6.23695994850383e+18,0.0,0.533872923626258,5.07,17.5,307.5,8450,48.659
19,29,3.0,5.0,0.009,302,0.005106174,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,0.009,544,0.135734517,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,0.009,802,0.20685363,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,0.063,302,0.017928103,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,0.063,544,0.547634475,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,0.063,802,0.906242208,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,1.293,302,0.006295707,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,1.293,544,0.268585651,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
19,29,3.0,5.0,1.293,802,0.563325759,0.39,1.79,7.17767359408088,4.33054474513596e+19,-0.0,0.305899999999999,3.45,2.4,280.0,6940,19.74,2.12,4.97,9.35761317651836,5.67912219610412e+18,-0.1,1.089,7.35,24.0,275.0,7420,19.09
27,21,1.0,1.0,0.001,900,0.257281784,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,1.0,1.0,0.01,900,1.644387536,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,1.0,1.0,0.1,900,1.81467613,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,1.0,1.0,1.0,900,0.309666864,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.08,600,0.599666439,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.08,900,1.739778028,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.08,600,1.118636007,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.08,900,2.876039299,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.1,600,0.506349688,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.1,900,1.495889122,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.1,600,0.983373127,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.1,900,2.594925758,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.15,600,0.363641216,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,2.0,0.15,900,1.102813073,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.15,600,0.748978654,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
27,21,2.0,4.0,0.15,900,2.056582455,1.58,7.35,8.26222697258005,3.98468826614942e+20,-0.0,1.089,4.97,24.0,275.0,7420,19.09,0.63,3.26,8.29380048251444,5.30230428370242e+20,0.08,0.2155,1.43,8.9,237.5,8630,26.55
1,26,1.0,1.0,0.01,900,0.312554114,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,1.0,0.1,900,1.638168126,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,1.0,1.0,900,1.164175556,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,1.0,0.05,555,0.553449141,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,1.0,0.05,893,1.135710347,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,2.0,0.05,555,0.414648644,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,2.0,0.05,893,0.803859117,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
1,26,1.0,1.0,0.09,555,0.74522212,0.3,1.43,13.6903023647598,5.23483091210551e+19,0.02,0.2155,3.26,8.9,237.5,8630,26.55,1.42,4.31,21.3695576268628,4.58179859263369e+18,-0.1,1.1474,7.8,11.5,172.5,9540,17.51
