mc_n,mDOS_n,tau_eff_n,n_i_n,eta_F_n,E_g_n,mDOS_min_n,kappa_L_300_n,Cp_n,rho_n,epsilon_n,mc_p,mDOS_p,tau_eff_p,n_i_p,eta_F_p,E_g_p,mDOS_min_p,kappa_L_300_p,Cp_p,rho_p,epsilon_p,a,h,R,T_h,eta
0.63,3.26,11.01525765,4.99e+19,-0.023948828,0.2155,1.43,8.9,265,8630,26.55,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,2.0,2.0,0.1,900,1.751693863
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,2.0,2.0,0.1,900,3.163899108
1.59,4.36,8.425784876,4.76e+20,0.04,1.0726,6.63,22.0,240,7140,17.87,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,2.0,2.0,0.1,900,1.688252581
0.58,1.94,11.55670645,5.08e+19,0.0,0.5149,4.49,10.0,320,7620,20.9,1.08,5.79,13.55687723,7.15e+18,-0.1,1.0083,3.64,6.8,275,8430,22.66,2.0,2.0,0.1,900,3.00933595
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,1.206317658
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.49,2.2,10.42133521,5.04e+20,0.12,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,2.189804769
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,0.25362965
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.58,7.35,12.35964366,4.73e+19,-0.06,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,1.837441957
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,1.969347669
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,0.801295183
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,11.45436161,3.99e+19,-0.06,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,3.852177441
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,10.88845408,3.46e+19,-0.03565125,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,9.24e-06
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,3.18904835
0.93,4.1,41.83196597,3.91e+18,-0.071604141,0.3962,1.88,8.0,255,10300,20.88,1.15,4.49,5.350369028,4.57e+20,0.04,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,3.175332325
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,2.089104982
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,3.428926169
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,2.442011014
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,0.39,1.79,5.061179894,4.7e+20,0.14,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,3.555570333
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,4.835944992
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,2.568429903
0.93,4.1,21.58060653,4.83e+19,0.0,0.3962,1.88,8.0,255,10300,20.88,1.46,6.63,5.71064693,5.66e+20,0.02,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,2.981470105
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.49,2.2,88.62504818,2.93e+18,-0.084771328,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.996794294
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,1.733982646
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,3.465260172
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,0.981293442
1.33,3.64,9.939337787,3.55e+18,-0.1,1.0083,5.79,6.8,275,8430,22.66,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,1.507573139
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.748239721
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,1.275896071
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,2.316461647
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,1.64,6.11,49.73548072,7.72e+18,-0.1,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,7.92e-06
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,1.4,6.59,11.45436161,3.99e+19,-0.06,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,4.151221867
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.93,3.33,10.88845408,3.46e+19,-0.03565125,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,7.84e-06
1.33,3.64,4.455669794,5.77e+20,0.06,1.0083,5.79,6.8,275,8430,22.66,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,2.815279489
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.750377849
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.151782957
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.199361392
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.736787456
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,1.541868982
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.423112993
0.33,0.92,28.39508839,5.37e+19,0.1,0.533872924,5.07,17.5,315,8450,48.659,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,1.179451107
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,0.49,2.2,88.62504818,2.93e+18,-0.084771328,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.002638603
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,1.15,4.49,16.19921355,4.87e+18,-0.1,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,0.044383711
0.75,3.12,19.48437176,4.86e+18,-0.081495156,0.1929,1.92,12.3,240,8480,29.0,1.15,4.49,5.350369028,4.57e+20,0.04,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,0.073507826
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.884537584
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,1.64,6.11,49.73548072,7.72e+18,-0.1,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.64e-06
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,1.46,6.63,5.71064693,5.66e+20,0.02,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.774365059
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,0.161905468
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,0.93,3.33,10.88845408,3.46e+19,-0.03565125,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,2.74e-06
0.75,3.12,13.73078298,5.34e+19,-0.020373789,0.1929,1.92,12.3,240,8480,29.0,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,0.897641047
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.440246622
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,0.15482302
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.58,7.35,12.35964366,4.73e+19,-0.06,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,1.083881954
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.344064581
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.39,1.79,5.061179894,4.7e+20,0.14,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.929816408
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,0.506358442
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.4,6.59,11.45436161,3.99e+19,-0.06,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,2.393688442
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,1.826569295
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.449203579
0.75,3.12,9.58643542,5.53e+20,0.08,0.1929,1.92,12.3,240,8480,29.0,0.93,3.33,24.0747321,2.38e+18,-0.10695375,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,0.27454421
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.144951111
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.077596812
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,0.846542097
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,0.04371641
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.101882688
0.79,3.02,18.91787905,4.78e+18,-0.084771328,0.2786,2.2,10.0,330,6560,19.66,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.388981991
0.79,3.02,8.843486237,5.4e+20,0.08,0.2786,2.2,10.0,330,6560,19.66,0.49,2.2,88.62504818,2.93e+18,-0.084771328,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.675063305
0.79,3.02,8.843486237,5.4e+20,0.08,0.2786,2.2,10.0,330,6560,19.66,1.46,6.63,5.71064693,5.66e+20,0.02,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,1.386601687
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.840394629
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,1.290290069
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.93,3.33,10.88845408,3.46e+19,-0.03565125,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,1.55e-05
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,0.951625183
2.12,4.97,9.347072551,5.68e+18,-0.1,1.089,7.35,24.0,280,7420,19.09,1.15,4.49,16.19921355,4.87e+18,-0.1,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,0.624868819
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,1.504366879
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,0.245232695
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,1.692663297
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,0.749372962
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,3.002901755
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.68819634
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,1.827118927
2.12,4.97,7.259527538,5.47e+19,-0.04,1.089,7.35,24.0,280,7420,19.09,1.15,4.49,5.350369028,4.57e+20,0.04,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,2.608153772
2.12,4.97,4.524912053,5.98e+20,0.04,1.089,7.35,24.0,280,7420,19.09,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.582226175
0.84,2.43,15.15881877,1.94e+18,-0.1,0.4567,6.11,4.5,330,7230,22.92,1.58,7.35,8.323871701,3.98e+20,0.0,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,1.359247209
0.84,2.43,15.15881877,1.94e+18,-0.1,0.4567,6.11,4.5,330,7230,22.92,1.64,6.11,49.73548072,7.72e+18,-0.1,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,5.3e-06
0.84,2.43,15.15881877,1.94e+18,-0.1,0.4567,6.11,4.5,330,7230,22.92,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.287778097
0.84,2.43,15.15881877,1.94e+18,-0.1,0.4567,6.11,4.5,330,7230,22.92,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,0.455294866
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,2.606484567
0.84,2.43,9.490648858,3.77e+19,-0.02,0.4567,6.11,4.5,330,7230,22.92,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,7.537055084
0.84,2.43,7.304836421,4.29e+20,0.08,0.4567,6.11,4.5,330,7230,22.92,0.49,2.2,88.62504818,2.93e+18,-0.084771328,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.821705777
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.081453723
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.3,1.43,8.700567232,4.67e+20,0.18,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,0.010554839
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.39,1.79,17.27879893,4.69e+18,-0.064658418,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.048814626
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,0.39,1.79,5.061179894,4.7e+20,0.14,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,0.039750385
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,0.227115715
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,1.46,6.63,10.12979989,8.74e+18,-0.1,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.194239934
0.63,3.26,17.87733072,3.13e+18,-0.095795313,0.2155,1.43,8.9,265,8630,26.55,1.46,6.63,8.075796632,4.02e+19,-0.06,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.45035788
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.467285225
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.49,2.2,10.42133521,5.04e+20,0.12,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,0.897055002
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.58,7.35,15.64940463,4.72e+18,-0.12,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,0.16635761
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.58,7.35,12.35964366,4.73e+19,-0.06,1.089,4.97,24.0,280,7420,19.09,2.0,2.0,0.1,900,1.167270893
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.64,6.11,27.19020567,3.54e+19,-0.06,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.521642169
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.64,6.11,10.38309495,4.63e+20,0.02,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,2.616550076
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.3,1.43,35.52697382,6e+18,-0.047897656,0.2155,3.26,8.9,265,8630,26.55,2.0,2.0,0.1,900,0.461055035
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,1.775518125
0.63,3.26,8.603770229,5.3e+20,0.08,0.2155,1.43,8.9,265,8630,26.55,1.15,4.49,5.350369028,4.57e+20,0.04,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,1.620198524
0.76,3.45,17.47536727,3.67e+18,-0.096987627,0.3059,1.79,2.4,280,6940,19.74,0.44,1.92,16.93926913,5.02e+20,0.14,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.398456596
0.76,3.45,17.47536727,3.67e+18,-0.096987627,0.3059,1.79,2.4,280,6940,19.74,1.46,6.63,5.71064693,5.66e+20,0.02,1.0726,4.36,22.0,240,7140,17.87,2.0,2.0,0.1,900,0.825675005
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.44,1.92,57.77622871,4.82e+19,0.0,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,2.20792435
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.49,2.2,88.62504818,2.93e+18,-0.084771328,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,1.786058995
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.49,2.2,24.76489042,5.92e+19,0.0,0.2786,3.02,10.0,330,6560,19.66,2.0,2.0,0.1,900,3.692733305
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.39,1.79,5.061179894,4.7e+20,0.14,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,4.002383127
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,0.93,3.33,5.129714505,4.3e+20,0.06,0.3856,1.93,7.5,210,9600,23.56,2.0,2.0,0.1,900,4.595218405
0.76,3.45,12.02922107,4.11e+19,-0.032329209,0.3059,1.79,2.4,280,6940,19.74,1.15,4.49,16.19921355,4.87e+18,-0.1,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,1.823615667
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.64,6.11,49.73548072,7.72e+18,-0.1,0.4567,2.43,4.5,330,7230,22.92,2.0,2.0,0.1,900,3.17e-05
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,0.39,1.79,9.458650042,4.33e+19,0.0,0.3059,3.45,2.4,280,6940,19.74,2.0,2.0,0.1,900,3.755824745
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.4,6.59,15.49263487,4e+18,-0.12,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,1.328429656
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.4,6.59,11.45436161,3.99e+19,-0.06,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,4.104645536
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.4,6.59,7.735058077,5.65e+20,0.02,1.004,4.49,9.0,210,9830,20.37,2.0,2.0,0.1,900,3.67120643
1.44,4.49,15.58999631,4.86e+18,-0.1,1.004,6.59,9.0,210,9830,20.37,1.15,4.49,9.568679779,4.63e+19,-0.04,0.5149,1.94,10.0,320,7620,20.9,2.0,2.0,0.1,900,3.65261999
1.44,4.49,8.242340316,4.9e+20,0.04,1.004,6.59,9.0,210,9830,20.37,0.44,1.92,171.2476531,5.16e+18,-0.061121367,0.1929,3.12,12.3,240,8480,29.0,2.0,2.0,0.1,900,0.844850715
